Subscriber ID,Show,Episodes Watched,Episode Length (m),Total Mins watched,
455,Lost,1.78,45,80,455
455,Weeds,0.23,30,7,455
455,Mad Men,0.40,45,18,455
455,Lorax,0.17,30,5,455
455,Pony,0.07,30,2,455
454,Walking Dead,3.00,40,120,454
454,Lost,1.09,45,49,454
454,Weeds,0.37,30,11,454
454,Mad Men,0.67,45,30,454
454,Lorax,0.23,30,7,454
454,Pony,0.20,30,6,454
453,Walking Dead,3.33,40,133,453
453,Lost,1.44,45,65,453
453,Lorax,0.13,30,4,453
453,Weeds,0.10,30,3,453
453,Mad Men,0.18,45,8,453
453,Pony,0.07,30,2,453
452,Walking Dead,3.83,40,153,452
452,Lost,2.09,45,94,452
452,Pony,0.20,30,6,452
452,Weeds,0.10,30,3,452
452,Lorax,0.10,30,3,452
452,Mad Men,0.13,45,6,452
451,Walking Dead,3.25,40,130,451
451,Lost,1.40,45,63,451
451,Weeds,0.30,30,9,451
451,Mad Men,0.49,45,22,451
451,Pony,0.10,30,3,451
451,Lorax,0.07,30,2,451
450,Walking Dead,3.15,40,126,450
450,Lost,1.16,45,52,450
450,Lorax,0.23,30,7,450
450,Weeds,0.17,30,5,450
450,Pony,0.13,30,4,450
450,Mad Men,0.22,45,10,450
449,Walking Dead,2.80,40,112,449
449,Lost,1.16,45,52,449
449,Lorax,0.23,30,7,449
449,Mad Men,0.22,45,10,449
449,Weeds,0.10,30,3,449
449,Pony,0.10,30,3,449
448,Walking Dead,3.23,40,129,448
448,Lost,1.42,45,64,448
448,Pony,0.10,30,3,448
448,Weeds,0.07,30,2,448
448,Lorax,0.03,30,1,448
448,Mad Men,0.04,45,2,448
447,Walking Dead,3.12,40,125,447
447,Lost,1.24,45,56,447
447,Weeds,0.30,30,9,447
447,Mad Men,0.22,45,10,447
447,Pony,0.10,30,3,447
447,Lorax,0.10,30,3,447
446,Walking Dead,3.38,40,135,446
446,Lost,1.53,45,69,446
446,Mad Men,0.36,45,16,446
446,Weeds,0.17,30,5,446
446,Pony,0.10,30,3,446
446,Lorax,0.07,30,2,446
445,Walking Dead,2.73,40,109,445
445,Lost,0.80,45,36,445
445,Weeds,0.13,30,4,445
445,Pony,0.13,30,4,445
445,Lorax,0.10,30,3,445
445,Mad Men,0.13,45,6,445
444,Walking Dead,2.85,40,114,444
444,Lost,1.16,45,52,444
444,Pony,0.13,30,4,444
444,Lorax,0.13,30,4,444
444,Weeds,0.07,30,2,444
444,Mad Men,0.09,45,4,444
443,Walking Dead,2.97,40,119,443
443,Lost,1.11,45,50,443
443,Mad Men,0.49,45,22,443
443,Weeds,0.23,30,7,443
443,Lorax,0.20,30,6,443
443,Pony,0.10,30,3,443
442,Walking Dead,2.75,40,110,442
442,Lost,0.96,45,43,442
442,Weeds,0.27,30,8,442
442,Mad Men,0.49,45,22,442
442,Lorax,0.10,30,3,442
442,Pony,0.07,30,2,442
441,Walking Dead,2.95,40,118,441
441,Lost,0.98,45,44,441
441,Weeds,0.23,30,7,441
441,Mad Men,0.31,45,14,441
441,Pony,0.10,30,3,441
441,Lorax,0.07,30,2,441
440,Walking Dead,3.23,40,129,440
440,Lost,1.40,45,63,440
440,Weeds,0.27,30,8,440
440,Mad Men,0.44,45,20,440
440,Pony,0.13,30,4,440
440,Lorax,0.13,30,4,440
439,Walking Dead,2.83,40,113,439
439,Lost,1.09,45,49,439
439,Weeds,0.57,30,17,439
439,Mad Men,1.02,45,46,439
439,Pony,0.13,30,4,439
439,Lorax,0.10,30,3,439
438,Walking Dead,2.87,40,115,438
438,Lost,1.07,45,48,438
438,Weeds,0.20,30,6,438
438,Mad Men,0.31,45,14,438
438,Pony,0.10,30,3,438
438,Lorax,0.07,30,2,438
437,Walking Dead,2.63,40,105,437
437,Lost,0.87,45,39,437
437,Weeds,0.47,30,14,437
437,Mad Men,0.84,45,38,437
437,Pony,0.13,30,4,437
437,Lorax,0.13,30,4,437
436,Walking Dead,2.95,40,118,436
436,Lost,1.18,45,53,436
436,Weeds,0.23,30,7,436
436,Lorax,0.20,30,6,436
436,Mad Men,0.22,45,10,436
436,Pony,0.10,30,3,436
435,Walking Dead,3.02,40,121,435
435,Lost,1.22,45,55,435
435,Mad Men,0.18,45,8,435
435,Weeds,0.07,30,2,435
435,Pony,0.07,30,2,435
435,Lorax,0.03,30,1,435
434,Walking Dead,3.13,40,125,434
434,Lost,1.38,45,62,434
434,Weeds,0.17,30,5,434
434,Lorax,0.17,30,5,434
434,Mad Men,0.22,45,10,434
434,Pony,0.10,30,3,434
433,Walking Dead,3.00,40,120,433
433,Lost,1.13,45,51,433
433,Weeds,0.27,30,8,433
433,Mad Men,0.49,45,22,433
433,Pony,0.13,30,4,433
433,Lorax,0.10,30,3,433
432,Walking Dead,3.10,40,124,432
432,Lost,1.11,45,50,432
432,Pony,0.13,30,4,432
432,Lorax,0.07,30,2,432
432,Weeds,0.03,30,1,432
432,Mad Men,0.00,45,0,432
431,Walking Dead,3.20,40,128,431
431,Lost,1.29,45,58,431
431,Weeds,0.33,30,10,431
431,Pony,0.23,30,7,431
431,Mad Men,0.44,45,20,431
431,Lorax,0.13,30,4,431
430,Walking Dead,3.57,40,143,430
430,Lost,1.78,45,80,430
430,Weeds,0.20,30,6,430
430,Lorax,0.20,30,6,430
430,Mad Men,0.27,45,12,430
430,Pony,0.13,30,4,430
429,Walking Dead,2.92,40,117,429
429,Lost,1.11,45,50,429
429,Lorax,0.23,30,7,429
429,Pony,0.20,30,6,429
429,Weeds,0.10,30,3,429
429,Mad Men,0.13,45,6,429
428,Walking Dead,2.83,40,113,428
428,Lost,1.00,45,45,428
428,Pony,0.20,30,6,428
428,Lorax,0.17,30,5,428
428,Weeds,0.13,30,4,428
428,Mad Men,0.13,45,6,428
427,Walking Dead,3.38,40,135,427
427,Lost,1.44,45,65,427
427,Weeds,0.17,30,5,427
427,Lorax,0.17,30,5,427
427,Pony,0.10,30,3,427
427,Mad Men,0.13,45,6,427
426,Walking Dead,3.38,40,135,426
426,Lost,1.58,45,71,426
426,Weeds,0.10,30,3,426
426,Pony,0.03,30,1,426
426,Lorax,0.03,30,1,426
426,Mad Men,0.00,45,0,426
425,Walking Dead,2.93,40,117,425
425,Lost,1.07,45,48,425
425,Weeds,0.33,30,10,425
425,Mad Men,0.58,45,26,425
425,Pony,0.17,30,5,425
425,Lorax,0.13,30,4,425
424,Walking Dead,2.77,40,111,424
424,Lost,0.84,45,38,424
424,Pony,0.17,30,5,424
424,Weeds,0.10,30,3,424
424,Lorax,0.10,30,3,424
424,Mad Men,0.00,45,0,424
423,Walking Dead,3.22,40,129,423
423,Lost,1.40,45,63,423
423,Weeds,0.27,30,8,423
423,Pony,0.23,30,7,423
423,Mad Men,0.44,45,20,423
423,Lorax,0.13,30,4,423
422,Walking Dead,3.03,40,121,422
422,Lost,1.09,45,49,422
422,Lorax,0.17,30,5,422
422,Weeds,0.13,30,4,422
422,Pony,0.13,30,4,422
422,Mad Men,0.13,45,6,422
421,Walking Dead,2.68,40,107,421
421,Lost,0.69,45,31,421
421,Pony,0.23,30,7,421
421,Weeds,0.20,30,6,421
421,Mad Men,0.36,45,16,421
421,Lorax,0.17,30,5,421
420,Walking Dead,2.37,40,95,420
420,Lost,0.56,45,25,420
420,Weeds,0.40,30,12,420
420,Mad Men,0.71,45,32,420
420,Pony,0.20,30,6,420
420,Lorax,0.20,30,6,420
419,Walking Dead,2.72,40,109,419
419,Lost,0.82,45,37,419
419,Weeds,0.47,30,14,419
419,Mad Men,0.80,45,36,419
419,Pony,0.23,30,7,419
419,Lorax,0.13,30,4,419
418,Walking Dead,3.00,40,120,418
418,Lost,1.04,45,47,418
418,Weeds,0.07,30,2,418
418,Pony,0.07,30,2,418
418,Lorax,0.07,30,2,418
418,Mad Men,0.04,45,2,418
417,Walking Dead,3.12,40,125,417
417,Lost,1.13,45,51,417
417,Lorax,0.20,30,6,417
417,Weeds,0.10,30,3,417
417,Pony,0.07,30,2,417
417,Mad Men,0.09,45,4,417
416,Walking Dead,2.68,40,107,416
416,Lost,0.98,45,44,416
416,Weeds,0.37,30,11,416
416,Mad Men,0.67,45,30,416
416,Pony,0.17,30,5,416
416,Lorax,0.10,30,3,416
415,Walking Dead,3.28,40,131,415
415,Lost,1.49,45,67,415
415,Weeds,0.07,30,2,415
415,Lorax,0.07,30,2,415
415,Pony,0.03,30,1,415
415,Mad Men,0.04,45,2,415
414,Walking Dead,2.60,40,104,414
414,Lost,0.80,45,36,414
414,Pony,0.27,30,8,414
414,Lorax,0.17,30,5,414
414,Weeds,0.07,30,2,414
414,Mad Men,0.09,45,4,414
413,Walking Dead,3.42,40,137,413
413,Lost,1.51,45,68,413
413,Pony,0.10,30,3,413
413,Lorax,0.07,30,2,413
413,Weeds,0.03,30,1,413
413,Mad Men,0.00,45,0,413
412,Walking Dead,3.30,40,132,412
412,Lost,1.40,45,63,412
412,Lorax,0.07,30,2,412
412,Weeds,0.03,30,1,412
412,Pony,0.03,30,1,412
412,Mad Men,0.00,45,0,412
411,Walking Dead,3.23,40,129,411
411,Lost,1.29,45,58,411
411,Pony,0.13,30,4,411
411,Lorax,0.10,30,3,411
411,Weeds,0.03,30,1,411
411,Mad Men,0.00,45,0,411
410,Walking Dead,3.27,40,131,410
410,Lost,1.47,45,66,410
410,Mad Men,0.53,45,24,410
410,Weeds,0.27,30,8,410
410,Lorax,0.13,30,4,410
410,Pony,0.03,30,1,410
409,Walking Dead,2.95,40,118,409
409,Lost,1.09,45,49,409
409,Pony,0.17,30,5,409
409,Weeds,0.10,30,3,409
409,Lorax,0.10,30,3,409
409,Mad Men,0.13,45,6,409
408,Walking Dead,2.77,40,111,408
408,Lost,0.80,45,36,408
408,Weeds,0.23,30,7,408
408,Mad Men,0.31,45,14,408
408,Pony,0.10,30,3,408
408,Lorax,0.03,30,1,408
407,Walking Dead,2.43,40,97,407
407,Lost,0.47,45,21,407
407,Pony,0.27,30,8,407
407,Lorax,0.17,30,5,407
407,Weeds,0.07,30,2,407
407,Mad Men,0.09,45,4,407
406,Walking Dead,3.17,40,127,406
406,Lost,1.31,45,59,406
406,Weeds,0.13,30,4,406
406,Pony,0.10,30,3,406
406,Lorax,0.07,30,2,406
406,Mad Men,0.04,45,2,406
405,Walking Dead,2.87,40,115,405
405,Lost,1.00,45,45,405
405,Weeds,0.10,30,3,405
405,Pony,0.10,30,3,405
405,Lorax,0.10,30,3,405
405,Mad Men,0.00,45,0,405
404,Walking Dead,2.70,40,108,404
404,Lost,0.80,45,36,404
404,Lorax,0.20,30,6,404
404,Weeds,0.07,30,2,404
404,Pony,0.07,30,2,404
404,Mad Men,0.04,45,2,404
403,Walking Dead,3.22,40,129,403
403,Lost,1.24,45,56,403
403,Weeds,0.33,30,10,403
403,Pony,0.27,30,8,403
403,Lorax,0.23,30,7,403
403,Mad Men,0.40,45,18,403
402,Walking Dead,3.17,40,127,402
402,Lost,1.49,45,67,402
402,Weeds,0.37,30,11,402
402,Mad Men,0.58,45,26,402
402,Pony,0.20,30,6,402
402,Lorax,0.10,30,3,402
401,Walking Dead,2.92,40,117,401
401,Lost,1.16,45,52,401
401,Pony,0.33,30,10,401
401,Lorax,0.23,30,7,401
401,Weeds,0.17,30,5,401
401,Mad Men,0.31,45,14,401
400,Walking Dead,3.13,40,125,400
400,Lost,1.27,45,57,400
400,Pony,0.13,30,4,400
400,Lorax,0.13,30,4,400
400,Weeds,0.10,30,3,400
400,Mad Men,0.18,45,8,400
399,Walking Dead,3.37,40,135,399
399,Lost,1.49,45,67,399
399,Weeds,0.13,30,4,399
399,Lorax,0.13,30,4,399
399,Pony,0.10,30,3,399
399,Mad Men,0.04,45,2,399
398,Walking Dead,3.05,40,122,398
398,Lost,1.20,45,54,398
398,Weeds,0.27,30,8,398
398,Mad Men,0.36,45,16,398
398,Pony,0.10,30,3,398
398,Lorax,0.03,30,1,398
397,Walking Dead,2.85,40,114,397
397,Lost,1.04,45,47,397
397,Mad Men,0.40,45,18,397
397,Weeds,0.20,30,6,397
397,Pony,0.17,30,5,397
397,Lorax,0.13,30,4,397
396,Walking Dead,3.27,40,131,396
396,Lost,1.33,45,60,396
396,Lorax,0.17,30,5,396
396,Pony,0.10,30,3,396
396,Mad Men,0.00,45,0,396
396,Weeds,0.00,30,0,396
395,Walking Dead,2.97,40,119,395
395,Lost,1.24,45,56,395
395,Lorax,0.13,30,4,395
395,Pony,0.07,30,2,395
395,Weeds,0.03,30,1,395
395,Mad Men,0.00,45,0,395
394,Walking Dead,3.20,40,128,394
394,Lost,1.31,45,59,394
394,Weeds,0.37,30,11,394
394,Pony,0.23,30,7,394
394,Mad Men,0.36,45,16,394
394,Lorax,0.13,30,4,394
393,Walking Dead,2.92,40,117,393
393,Lost,1.02,45,46,393
393,Pony,0.13,30,4,393
393,Lorax,0.10,30,3,393
393,Mad Men,0.00,45,0,393
393,Weeds,0.00,30,0,393
392,Walking Dead,2.47,40,99,392
392,Lost,0.64,45,29,392
392,Weeds,0.30,30,9,392
392,Mad Men,0.49,45,22,392
392,Pony,0.03,30,1,392
392,Lorax,0.03,30,1,392
391,Walking Dead,2.67,40,107,391
391,Lost,0.78,45,35,391
391,Pony,0.13,30,4,391
391,Mad Men,0.13,45,6,391
391,Weeds,0.07,30,2,391
391,Lorax,0.07,30,2,391
390,Walking Dead,2.93,40,117,390
390,Lost,1.09,45,49,390
390,Pony,0.10,30,3,390
390,Lorax,0.10,30,3,390
390,Weeds,0.07,30,2,390
390,Mad Men,0.09,45,4,390
389,Walking Dead,2.92,40,117,389
389,Lost,1.02,45,46,389
389,Weeds,0.40,30,12,389
389,Mad Men,0.58,45,26,389
389,Pony,0.23,30,7,389
389,Lorax,0.10,30,3,389
388,Walking Dead,2.77,40,111,388
388,Lost,0.93,45,42,388
388,Weeds,0.33,30,10,388
388,Mad Men,0.62,45,28,388
388,Pony,0.27,30,8,388
388,Lorax,0.17,30,5,388
387,Walking Dead,3.35,40,134,387
387,Lost,1.47,45,66,387
387,Weeds,0.20,30,6,387
387,Mad Men,0.31,45,14,387
387,Lorax,0.07,30,2,387
387,Pony,0.03,30,1,387
386,Walking Dead,2.95,40,118,386
386,Lost,1.11,45,50,386
386,Weeds,0.20,30,6,386
386,Pony,0.17,30,5,386
386,Mad Men,0.27,45,12,386
386,Lorax,0.07,30,2,386
385,Walking Dead,3.00,40,120,385
385,Lost,1.07,45,48,385
385,Pony,0.10,30,3,385
385,Lorax,0.07,30,2,385
385,Weeds,0.03,30,1,385
385,Mad Men,0.00,45,0,385
384,Walking Dead,3.25,40,130,384
384,Lost,1.38,45,62,384
384,Weeds,0.20,30,6,384
384,Mad Men,0.27,45,12,384
384,Pony,0.07,30,2,384
384,Lorax,0.03,30,1,384
383,Walking Dead,2.87,40,115,383
383,Lost,1.00,45,45,383
383,Mad Men,0.49,45,22,383
383,Weeds,0.23,30,7,383
383,Pony,0.10,30,3,383
383,Lorax,0.07,30,2,383
382,Walking Dead,2.77,40,111,382
382,Lost,0.89,45,40,382
382,Weeds,0.23,30,7,382
382,Mad Men,0.40,45,18,382
382,Pony,0.17,30,5,382
382,Lorax,0.10,30,3,382
381,Walking Dead,3.28,40,131,381
381,Lost,1.33,45,60,381
381,Pony,0.23,30,7,381
381,Lorax,0.17,30,5,381
381,Weeds,0.07,30,2,381
381,Mad Men,0.00,45,0,381
380,Walking Dead,2.43,40,97,380
380,Lost,0.60,45,27,380
380,Weeds,0.40,30,12,380
380,Mad Men,0.71,45,32,380
380,Pony,0.23,30,7,380
380,Lorax,0.17,30,5,380
379,Walking Dead,2.90,40,116,379
379,Lost,1.09,45,49,379
379,Pony,0.17,30,5,379
379,Lorax,0.10,30,3,379
379,Weeds,0.07,30,2,379
379,Mad Men,0.00,45,0,379
378,Walking Dead,3.12,40,125,378
378,Lost,1.36,45,61,378
378,Weeds,0.40,30,12,378
378,Mad Men,0.67,45,30,378
378,Pony,0.20,30,6,378
378,Lorax,0.13,30,4,378
377,Walking Dead,3.20,40,128,377
377,Lost,1.42,45,64,377
377,Weeds,0.10,30,3,377
377,Pony,0.07,30,2,377
377,Lorax,0.07,30,2,377
377,Mad Men,0.00,45,0,377
376,Walking Dead,2.82,40,113,376
376,Lost,0.91,45,41,376
376,Weeds,0.23,30,7,376
376,Mad Men,0.44,45,20,376
376,Pony,0.17,30,5,376
376,Lorax,0.07,30,2,376
375,Walking Dead,3.00,40,120,375
375,Lost,1.18,45,53,375
375,Pony,0.13,30,4,375
375,Lorax,0.13,30,4,375
375,Weeds,0.10,30,3,375
375,Mad Men,0.00,45,0,375
374,Walking Dead,3.05,40,122,374
374,Lost,1.33,45,60,374
374,Weeds,0.40,30,12,374
374,Mad Men,0.67,45,30,374
374,Lorax,0.17,30,5,374
374,Pony,0.13,30,4,374
373,Walking Dead,3.47,40,139,373
373,Lost,1.73,45,78,373
373,Pony,0.20,30,6,373
373,Mad Men,0.27,45,12,373
373,Weeds,0.13,30,4,373
373,Lorax,0.13,30,4,373
372,Walking Dead,3.02,40,121,372
372,Lost,1.04,45,47,372
372,Weeds,0.27,30,8,372
372,Mad Men,0.31,45,14,372
372,Lorax,0.13,30,4,372
372,Pony,0.10,30,3,372
371,Walking Dead,3.50,40,140,371
371,Lost,1.71,45,77,371
371,Lorax,0.20,30,6,371
371,Pony,0.17,30,5,371
371,Mad Men,0.00,45,0,371
371,Weeds,0.00,30,0,371
370,Walking Dead,2.75,40,110,370
370,Lost,0.93,45,42,370
370,Lorax,0.17,30,5,370
370,Weeds,0.07,30,2,370
370,Pony,0.07,30,2,370
370,Mad Men,0.04,45,2,370
369,Walking Dead,3.07,40,123,369
369,Lost,1.11,45,50,369
369,Pony,0.13,30,4,369
369,Lorax,0.13,30,4,369
369,Weeds,0.10,30,3,369
369,Mad Men,0.00,45,0,369
368,Walking Dead,3.03,40,121,368
368,Lost,1.24,45,56,368
368,Weeds,0.27,30,8,368
368,Lorax,0.23,30,7,368
368,Mad Men,0.40,45,18,368
368,Pony,0.20,30,6,368
367,Walking Dead,2.98,40,119,367
367,Lost,1.11,45,50,367
367,Mad Men,0.31,45,14,367
367,Weeds,0.13,30,4,367
367,Pony,0.10,30,3,367
367,Lorax,0.07,30,2,367
366,Walking Dead,2.93,40,117,366
366,Lost,1.04,45,47,366
366,Weeds,0.13,30,4,366
366,Mad Men,0.22,45,10,366
366,Lorax,0.10,30,3,366
366,Pony,0.07,30,2,366
365,Walking Dead,3.02,40,121,365
365,Lost,1.27,45,57,365
365,Weeds,0.17,30,5,365
365,Mad Men,0.31,45,14,365
365,Lorax,0.10,30,3,365
365,Pony,0.07,30,2,365
364,Walking Dead,3.03,40,121,364
364,Lost,1.16,45,52,364
364,Mad Men,0.49,45,22,364
364,Weeds,0.23,30,7,364
364,Pony,0.23,30,7,364
364,Lorax,0.17,30,5,364
363,Walking Dead,2.95,40,118,363
363,Lost,1.02,45,46,363
363,Weeds,0.30,30,9,363
363,Mad Men,0.40,45,18,363
363,Lorax,0.13,30,4,363
363,Pony,0.07,30,2,363
362,Walking Dead,2.77,40,111,362
362,Lost,0.82,45,37,362
362,Weeds,0.17,30,5,362
362,Mad Men,0.13,45,6,362
362,Pony,0.03,30,1,362
362,Lorax,0.00,30,0,362
361,Walking Dead,3.23,40,129,361
361,Lost,1.33,45,60,361
361,Pony,0.20,30,6,361
361,Lorax,0.20,30,6,361
361,Weeds,0.03,30,1,361
361,Mad Men,0.00,45,0,361
360,Walking Dead,3.07,40,123,360
360,Lost,1.16,45,52,360
360,Lorax,0.30,30,9,360
360,Weeds,0.20,30,6,360
360,Pony,0.20,30,6,360
360,Mad Men,0.27,45,12,360
359,Walking Dead,3.18,40,127,359
359,Lost,1.33,45,60,359
359,Pony,0.23,30,7,359
359,Lorax,0.20,30,6,359
359,Weeds,0.07,30,2,359
359,Mad Men,0.09,45,4,359
358,Walking Dead,3.20,40,128,358
358,Lost,1.29,45,58,358
358,Pony,0.17,30,5,358
358,Lorax,0.13,30,4,358
358,Mad Men,0.22,45,10,358
358,Weeds,0.10,30,3,358
357,Walking Dead,3.22,40,129,357
357,Lost,1.42,45,64,357
357,Pony,0.20,30,6,357
357,Lorax,0.17,30,5,357
357,Mad Men,0.09,45,4,357
357,Weeds,0.03,30,1,357
356,Walking Dead,2.62,40,105,356
356,Lost,0.80,45,36,356
356,Weeds,0.37,30,11,356
356,Mad Men,0.67,45,30,356
356,Lorax,0.10,30,3,356
356,Pony,0.07,30,2,356
355,Walking Dead,3.13,40,125,355
355,Lost,1.47,45,66,355
355,Mad Men,0.76,45,34,355
355,Weeds,0.37,30,11,355
355,Pony,0.13,30,4,355
355,Lorax,0.13,30,4,355
354,Walking Dead,3.17,40,127,354
354,Lost,1.38,45,62,354
354,Weeds,0.20,30,6,354
354,Pony,0.20,30,6,354
354,Mad Men,0.27,45,12,354
354,Lorax,0.13,30,4,354
353,Walking Dead,2.85,40,114,353
353,Lost,0.98,45,44,353
353,Weeds,0.20,30,6,353
353,Mad Men,0.22,45,10,353
353,Pony,0.10,30,3,353
353,Lorax,0.03,30,1,353
352,Walking Dead,3.02,40,121,352
352,Lost,1.31,45,59,352
352,Weeds,0.23,30,7,352
352,Mad Men,0.40,45,18,352
352,Pony,0.10,30,3,352
352,Lorax,0.10,30,3,352
351,Walking Dead,2.87,40,115,351
351,Lost,1.04,45,47,351
351,Weeds,0.27,30,8,351
351,Mad Men,0.49,45,22,351
351,Lorax,0.17,30,5,351
351,Pony,0.10,30,3,351
350,Walking Dead,2.93,40,117,350
350,Lost,0.98,45,44,350
350,Weeds,0.17,30,5,350
350,Mad Men,0.27,45,12,350
350,Lorax,0.13,30,4,350
350,Pony,0.07,30,2,350
349,Walking Dead,2.98,40,119,349
349,Lost,1.18,45,53,349
349,Weeds,0.23,30,7,349
349,Mad Men,0.31,45,14,349
349,Pony,0.10,30,3,349
349,Lorax,0.10,30,3,349
348,Walking Dead,3.32,40,133,348
348,Lost,1.36,45,61,348
348,Weeds,0.27,30,8,348
348,Mad Men,0.27,45,12,348
348,Pony,0.10,30,3,348
348,Lorax,0.03,30,1,348
347,Walking Dead,3.20,40,128,347
347,Lost,1.36,45,61,347
347,Lorax,0.20,30,6,347
347,Pony,0.13,30,4,347
347,Weeds,0.10,30,3,347
347,Mad Men,0.00,45,0,347
346,Walking Dead,3.05,40,122,346
346,Lost,1.29,45,58,346
346,Weeds,0.27,30,8,346
346,Mad Men,0.44,45,20,346
346,Pony,0.17,30,5,346
346,Lorax,0.10,30,3,346
345,Walking Dead,2.67,40,107,345
345,Lost,0.89,45,40,345
345,Weeds,0.23,30,7,345
345,Mad Men,0.36,45,16,345
345,Pony,0.17,30,5,345
345,Lorax,0.10,30,3,345
344,Walking Dead,3.30,40,132,344
344,Lost,1.47,45,66,344
344,Weeds,0.33,30,10,344
344,Pony,0.27,30,8,344
344,Mad Men,0.40,45,18,344
344,Lorax,0.17,30,5,344
343,Walking Dead,3.02,40,121,343
343,Lost,1.11,45,50,343
343,Weeds,0.30,30,9,343
343,Mad Men,0.40,45,18,343
343,Pony,0.13,30,4,343
343,Lorax,0.10,30,3,343
342,Walking Dead,3.13,40,125,342
342,Lost,1.27,45,57,342
342,Weeds,0.13,30,4,342
342,Lorax,0.03,30,1,342
342,Mad Men,0.00,45,0,342
342,Pony,0.00,30,0,342
341,Walking Dead,2.65,40,106,341
341,Lost,0.62,45,28,341
341,Weeds,0.20,30,6,341
341,Lorax,0.10,30,3,341
341,Mad Men,0.09,45,4,341
341,Pony,0.03,30,1,341
340,Walking Dead,3.00,40,120,340
340,Lost,1.22,45,55,340
340,Lorax,0.27,30,8,340
340,Pony,0.20,30,6,340
340,Weeds,0.03,30,1,340
340,Mad Men,0.00,45,0,340
339,Walking Dead,3.60,40,144,339
339,Lost,1.73,45,78,339
339,Weeds,0.23,30,7,339
339,Pony,0.13,30,4,339
339,Mad Men,0.22,45,10,339
339,Lorax,0.07,30,2,339
338,Walking Dead,3.00,40,120,338
338,Lost,1.16,45,52,338
338,Mad Men,0.53,45,24,338
338,Weeds,0.23,30,7,338
338,Lorax,0.23,30,7,338
338,Pony,0.13,30,4,338
337,Walking Dead,3.05,40,122,337
337,Lost,1.09,45,49,337
337,Weeds,0.20,30,6,337
337,Mad Men,0.31,45,14,337
337,Lorax,0.13,30,4,337
337,Pony,0.10,30,3,337
336,Walking Dead,2.78,40,111,336
336,Lost,0.89,45,40,336
336,Weeds,0.33,30,10,336
336,Pony,0.33,30,10,336
336,Mad Men,0.53,45,24,336
336,Lorax,0.20,30,6,336
335,Walking Dead,2.93,40,117,335
335,Lost,1.02,45,46,335
335,Pony,0.27,30,8,335
335,Lorax,0.17,30,5,335
335,Weeds,0.07,30,2,335
335,Mad Men,0.00,45,0,335
334,Walking Dead,3.20,40,128,334
334,Lost,1.33,45,60,334
334,Weeds,0.27,30,8,334
334,Pony,0.27,30,8,334
334,Lorax,0.23,30,7,334
334,Mad Men,0.31,45,14,334
333,Walking Dead,3.23,40,129,333
333,Lost,1.44,45,65,333
333,Weeds,0.23,30,7,333
333,Lorax,0.17,30,5,333
333,Mad Men,0.31,45,14,333
333,Pony,0.13,30,4,333
332,Walking Dead,3.12,40,125,332
332,Lost,1.16,45,52,332
332,Weeds,0.20,30,6,332
332,Mad Men,0.27,45,12,332
332,Pony,0.13,30,4,332
332,Lorax,0.13,30,4,332
331,Walking Dead,3.02,40,121,331
331,Lost,1.04,45,47,331
331,Weeds,0.20,30,6,331
331,Pony,0.10,30,3,331
331,Mad Men,0.13,45,6,331
331,Lorax,0.07,30,2,331
330,Walking Dead,3.02,40,121,330
330,Lost,1.16,45,52,330
330,Weeds,0.20,30,6,330
330,Mad Men,0.27,45,12,330
330,Pony,0.13,30,4,330
330,Lorax,0.13,30,4,330
329,Walking Dead,3.38,40,135,329
329,Lost,1.58,45,71,329
329,Weeds,0.20,30,6,329
329,Lorax,0.17,30,5,329
329,Mad Men,0.13,45,6,329
329,Pony,0.07,30,2,329
328,Walking Dead,2.82,40,113,328
328,Lost,0.93,45,42,328
328,Weeds,0.23,30,7,328
328,Mad Men,0.44,45,20,328
328,Lorax,0.20,30,6,328
328,Pony,0.17,30,5,328
327,Walking Dead,2.15,40,86,327
327,Weeds,0.47,30,14,327
327,Mad Men,0.84,45,38,327
327,Lost,0.24,45,11,327
327,Pony,0.17,30,5,327
327,Lorax,0.10,30,3,327
326,Walking Dead,3.10,40,124,326
326,Lost,1.20,45,54,326
326,Weeds,0.20,30,6,326
326,Pony,0.17,30,5,326
326,Mad Men,0.27,45,12,326
326,Lorax,0.10,30,3,326
325,Walking Dead,2.93,40,117,325
325,Lost,1.09,45,49,325
325,Lorax,0.17,30,5,325
325,Pony,0.13,30,4,325
325,Weeds,0.10,30,3,325
325,Mad Men,0.00,45,0,325
324,Walking Dead,2.78,40,111,324
324,Lost,0.93,45,42,324
324,Lorax,0.17,30,5,324
324,Pony,0.13,30,4,324
324,Weeds,0.07,30,2,324
324,Mad Men,0.09,45,4,324
323,Walking Dead,3.10,40,124,323
323,Lost,1.36,45,61,323
323,Weeds,0.20,30,6,323
323,Pony,0.20,30,6,323
323,Mad Men,0.27,45,12,323
323,Lorax,0.10,30,3,323
322,Walking Dead,3.10,40,124,322
322,Lost,1.20,45,54,322
322,Lorax,0.10,30,3,322
322,Pony,0.07,30,2,322
322,Mad Men,0.00,45,0,322
322,Weeds,0.00,30,0,322
321,Walking Dead,3.22,40,129,321
321,Lost,1.42,45,64,321
321,Weeds,0.10,30,3,321
321,Pony,0.10,30,3,321
321,Mad Men,0.18,45,8,321
321,Lorax,0.03,30,1,321
320,Walking Dead,2.82,40,113,320
320,Lost,0.96,45,43,320
320,Pony,0.23,30,7,320
320,Lorax,0.17,30,5,320
